====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./Xfennec-progress,3,23,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, true
0, 0, true
1, 0, true
1, 0, true
3, 12, false
1, 12, false
1, 12, false
0, 0, true
6, 3, false
7, 3, false
0, 0, true
0, 0, true
1, 3, false
0, 0, true
0, 0, true
1, 3, false
0, 0, true
1, 3, false
1, 3, false
4, 3, false
3, 3, false
4, 3, false
1, 3, false
0, 0, true
0, 0, true
2, 6, false
1, 4, false
0, 0, true
1, 1, false
1, 1, false
0, 0, true
0, 0, true
2, 4, false
1, 1, false
0, 0, true
0, 0, true
0, 0, true
1, 3, false
1, 3, false
1, 3, false
0, 0, true
1, 1, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, false
1, 1, false
2, 64, false
1, 16, false
0, 0, true
0, 0, true
1, 16, false
0, 0, true
0, 0, true
1, 16, false
0, 0, true
1, 16, false
6, 74, false
5, 74, false
5, 74, false
1, 10, false
3, 17, false
1, 10, false
0, 0, true
1, 12, false
1, 12, false
0, 0, true
1, 12, false
0, 0, true
1, 20, false
2, 21, false
1, 11, false
1, 10, false
1, 11, false
2, 10, false
5, 52, false
3, 20, false
1, 11, false
5, 12, false
0, 0, true
4, 12, false
1, 1, false
1, 1, false
0, 0, true
6, 14, false
6, 21, false
6, 21, false
4, 30, false
8, 10, false
3, 0, false
7, 23, false
5, 38, false
5, 18, false
4, 21, false
4, 29, false
5, 20, false
1, 0, false
1, 0, false
1, 0, false
1, 0, false
0, 0, true
1, 0, true
7, 32, false
7, 27, false
4, 13, false
2, 16, false
3, 19, false
5, 16, false
8, 27, false
7, 30, false
8, 48, false
6, 114, false
6, 110, false
4, 102, false
55, 71, false
43, 71, false
44, 71, false
7, 10, false
4, 0, false
4, 0, false
3, 71, false
7, 71, false
4, 71, false
5, 0, false
3, 0, false
2, 0, false
8, 13, false
9, 13, false
12, 19, false
2, 11, false
7, 12, false
9, 12, false
4, 13, false
6, 62, false
6, 64, false
5, 12, false
8, 73, false
6, 14, false
1, 1, false
3, 11, false
0, 0, true
1, 12, false
0, 0, true
3, 14, false
1, 8, false
0, 0, true
1, 8, false
1, 0, false
1, 0, false
2, 0, false
2, 0, false
1, 0, false
0, 0, true
0, 0, true
0, 0, true
1, 1, false
8, 72, false
11, 88, false
6, 82, false
1, 0, false
0, 0, true
1, 0, false
2, 5, false
2, 10, false
4, 23, false
4, 71, false
0, 0, true
4, 71, false
3, 71, false
1, 71, false
3, 10, false
2, 1, false
1, 1, false
1, 71, false
1, 0, false
0, 0, true
1, 0, false
0, 0, true
2, 3, false
2, 3, false
0, 0, true
1, 0, true
2, 3, false
0, 0, true
1, 7, false
1, 7, false
0, 0, true
1, 7, false
0, 0, true
11, 9, false
5, 7, false
9, 9, false
5, 7, false
0, 0, true
2, 2, false
3, 9, false
7, 9, false
6, 10, false
5, 7, false
6, 7, false
6, 7, false
1, 0, false
2, 12, false
2, 12, false
7, 11, false
7, 8, false
7, 11, false
6, 16, false
3, 14, false
7, 17, false
10, 8, false
7, 9, false
6, 8, false
1, 3, false
1, 3, false
0, 0, true
2, 5, false
0, 0, true
1, 1, false
1, 0, false
1, 0, false
1, 0, false
5, 3, false
3, 15, false
3, 3, false
8, 15, false
5, 18, false
8, 15, false
11, 14, false
12, 14, false
15, 15, false
11, 64, false
8, 18, false
8, 17, false
11, 30, false
16, 26, false
13, 30, false
4, 62, false
4, 62, false
3, 62, false
1, 0, false
2, 62, false
0, 0, true
0, 0, true
2, 13, false
2, 13, false
4, 17, false
6, 64, false
5, 64, false
5, 17, false
4, 17, false
5, 18, false
3, 64, false
6, 18, false
7, 17, false
8, 63, false
8, 16, false
8, 63, false
1, 1, false
0, 0, true
0, 0, true
14, 6, false
17, 3, false
14, 6, false
23, 62, false
22, 62, false
18, 62, false
8, 0, false
9, 0, false
5, 0, false
6, 2, false
4, 2, false
6, 0, false
17, 30, false
16, 30, false
20, 17, false
1, 0, false
1, 0, false
2, 0, false
2, 13, false
2, 13, false
3, 14, false
2, 14, false
2, 14, false
1, 12, false
0, 0, true
1, 0, false
2, 14, false
1, 12, false
3, 14, false
2, 13, false

====DUMP START=========
benchmark, file count, func count, compile success, compile error, build rate, time(s), suc_leaf_size: min, max, mean, err_leaf_size: min, max, mean, suc_snippet_size: min, max, mean, err_snipept_size: min, max, mean
./matz-streem/src,16,203,0,0,nan,0.000000,,,,
====DUMP STOP=========
leaf_size, snippet_size, build_or_not2, 1, false
2, 1, false
0, 0, true
6, 10, true
4, 5, true
4, 5, true
2, 34, true
4, 34, true
2, 34, true
0, 0, true
1, 9, true
0, 0, true
7, 14, false
5, 14, false
5, 14, false
2, 15, false
2, 15, false
1, 0, false
0, 0, true
0, 0, true
0, 0, true
3, 27, false
0, 0, true
1, 25, false
1, 1, true
3, 8, true
4, 9, true
1, 1, false
3, 0, true
1, 0, true
2, 2, true
0, 0, true
1, 1, true
3, 18, false
1, 0, true
1, 13, false
7, 28, false
4, 39, false
5, 42, false
4, 4, true
2, 53, false
1, 0, false
6, 8, true
5, 8, true
4, 8, true
2, 10, true
3, 11, true
0, 0, true
1, 8, true
1, 8, true
3, 31, false
7, 13, true
8, 13, true
6, 13, true
7, 3, true
8, 28, false
