leaf_size, node_size, main_loc, snippet_size, snippet_loc, build_or_not
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
6, 27, -1, 0, -1, true
9, 32, -1, 0, -1, true
9, 32, -1, 0, -1, true
4, 8, -1, 1, -1, true
3, 7, -1, 1, -1, true
2, 5, -1, 1, -1, true
6, 12, -1, 1, -1, true
6, 11, -1, 2, -1, true
4, 10, -1, 2, -1, true
10, 16, -1, 1, -1, true
9, 15, -1, 1, -1, true
8, 13, -1, 1, -1, true
2, 5, -1, 1, -1, true
2, 5, -1, 1, -1, true
2, 6, -1, 1, -1, true
2, 3, -1, 1, -1, true
3, 4, -1, 1, -1, true
4, 5, -1, 1, -1, true
6, 11, -1, 173, -1, false
6, 11, -1, 173, -1, false
4, 9, -1, 173, -1, false
1, 2, -1, 38, -1, true
1, 2, -1, 38, -1, true
0, 1, -1, 8, -1, true
2, 3, -1, 15, -1, true
1, 2, -1, 3, -1, false
2, 3, -1, 16, -1, false
2, 5, -1, 11, -1, true
3, 7, -1, 35, -1, true
1, 5, -1, 30, -1, false
3, 7, -1, 35, -1, true
4, 7, -1, 32, -1, true
4, 8, -1, 32, -1, true
6, 14, -1, 10, -1, true
7, 15, -1, 10, -1, false
3, 11, -1, 8, -1, false
4, 9, -1, 173, -1, false
1, 5, -1, 173, -1, false
6, 11, -1, 173, -1, false
4, 10, -1, 8, -1, true
4, 10, -1, 8, -1, false
6, 12, -1, 8, -1, true
2, 7, -1, 8, -1, false
2, 7, -1, 8, -1, true
2, 5, -1, 8, -1, true
0, 3, -1, 8, -1, true
0, 2, -1, 8, -1, true
2, 5, -1, 8, -1, true
2, 5, -1, 8, -1, true
4, 7, -1, 9, -1, true
2, 5, -1, 9, -1, true
1, 2, -1, 10, -1, true
0, 1, -1, 8, -1, true
0, 1, -1, 8, -1, true
1, 2, -1, 8, -1, true
3, 4, -1, 10, -1, true
1, 2, -1, 10, -1, true
1, 1, -1, 10, -1, true
2, 3, -1, 8, -1, true
1, 1, -1, 8, -1, true
1, 1, -1, 11, -1, true
1, 1, -1, 11, -1, true
1, 2, -1, 11, -1, true
1, 2, -1, 8, -1, true
2, 3, -1, 10, -1, true
1, 2, -1, 8, -1, true
0, 1, -1, 8, -1, true
1, 2, -1, 10, -1, true
0, 1, -1, 8, -1, true
1, 2, -1, 10, -1, true
1, 1, -1, 10, -1, true
0, 1, -1, 8, -1, true
1, 3, -1, 8, -1, true
3, 6, -1, 8, -1, true
3, 7, -1, 8, -1, true
4, 8, -1, 8, -1, true
2, 3, -1, 8, -1, true
4, 8, -1, 8, -1, true
2, 3, -1, 9, -1, true
2, 3, -1, 9, -1, true
2, 3, -1, 9, -1, true
1, 2, -1, 8, -1, true
0, 1, -1, 8, -1, true
2, 3, -1, 9, -1, true
1, 1, -1, 9, -1, true
2, 3, -1, 9, -1, true
2, 3, -1, 8, -1, true
3, 4, -1, 10, -1, true
1, 1, -1, 8, -1, true
0, 1, -1, 8, -1, true
2, 3, -1, 8, -1, true
2, 3, -1, 9, -1, true
2, 3, -1, 9, -1, true
6, 15, -1, 8, -1, true
8, 17, -1, 8, -1, true
5, 11, -1, 8, -1, true
13, 48, -1, 173, -1, false
14, 49, -1, 173, -1, false
17, 48, -1, 173, -1, false
12, 25, -1, 173, -1, false
9, 20, -1, 20, -1, false
9, 21, -1, 173, -1, false
13, 29, -1, 173, -1, false
14, 31, -1, 173, -1, false
12, 25, -1, 159, -1, false
25, 57, -1, 11, -1, false
24, 57, -1, 12, -1, false
28, 58, -1, 6, -1, false
8, 22, -1, 1, -1, false
9, 28, -1, 1, -1, false
4, 19, -1, 1, -1, false
1, 3, -1, 4, -1, false
3, 5, -1, 4, -1, false
2, 4, -1, 4, -1, false
8, 17, -1, 32, -1, false
5, 12, -1, 9, -1, true
9, 17, -1, 26, -1, true
6, 13, -1, 30, -1, true
10, 18, -1, 30, -1, false
6, 12, -1, 30, -1, true
0, 4, -1, 9, -1, true
4, 8, -1, 32, -1, false
1, 5, -1, 12, -1, true
6, 11, -1, 30, -1, false
4, 9, -1, 14, -1, true
6, 10, -1, 30, -1, false
2, 5, -1, 12, -1, true
2, 5, -1, 20, -1, true
6, 10, -1, 32, -1, false
7, 13, -1, 22, -1, true
6, 11, -1, 22, -1, true
9, 14, -1, 30, -1, false
24, 43, -1, 5, -1, false
40, 60, -1, 10, -1, false
30, 50, -1, 7, -1, false
3, 7, -1, 9, -1, true
1, 5, -1, 4, -1, false
2, 6, -1, 9, -1, false
1, 1, -1, 1, -1, true
1, 1, -1, 1, -1, true
1, 2, -1, 1, -1, true
1, 1, -1, 2, -1, true
1, 2, -1, 2, -1, true
1, 1, -1, 2, -1, true
2, 6, -1, 0, -1, true
1, 4, -1, 0, -1, true
2, 6, -1, 0, -1, true
7, 15, -1, 0, -1, false
8, 14, -1, 0, -1, false
8, 17, -1, 0, -1, false
2, 3, -1, 0, -1, true
3, 4, -1, 0, -1, true
4, 5, -1, 0, -1, true
14, 47, -1, 96, -1, false
10, 43, -1, 96, -1, true
11, 45, -1, 96, -1, true
3, 5, -1, 81, -1, false
3, 6, -1, 81, -1, false
6, 8, -1, 88, -1, false
4, 7, -1, 20, -1, false
6, 9, -1, 20, -1, false
8, 12, -1, 21, -1, false
6, 9, -1, 14, -1, true
9, 14, -1, 14, -1, true
7, 11, -1, 14, -1, true
4, 8, -1, 28, -1, false
3, 6, -1, 28, -1, false
4, 9, -1, 28, -1, false
10, 14, -1, 24, -1, false
12, 17, -1, 40, -1, false
16, 21, -1, 39, -1, false
16, 32, -1, 209, -1, false
12, 23, -1, 140, -1, false
12, 23, -1, 434, -1, false

leaf_size, node_size, main_loc, snippet_size, snippet_loc, build_or_not
0, 4, -1, 1, -1, false
2, 4, -1, 1, -1, false
0, 3, -1, 1, -1, false
7, 10, -1, 10, -1, true
7, 11, -1, 5, -1, true
4, 7, -1, 5, -1, true
4, 12, -1, 34, -1, false
2, 10, -1, 34, -1, false
1, 8, -1, 34, -1, false
1, 2, -1, 9, -1, true
1, 2, -1, 9, -1, true
1, 1, -1, 9, -1, true
9, 22, -1, 15, -1, false
11, 25, -1, 15, -1, false
7, 21, -1, 15, -1, false
3, 4, -1, 19, -1, false
1, 1, -1, 10, -1, true
4, 5, -1, 19, -1, false
1, 2, -1, 20, -1, false
1, 2, -1, 20, -1, false
1, 2, -1, 20, -1, false
5, 11, -1, 28, -1, false
3, 9, -1, 30, -1, false
3, 9, -1, 30, -1, false
5, 11, -1, 9, -1, true
7, 14, -1, 26, -1, false
2, 9, -1, 9, -1, true
3, 8, -1, 0, -1, true
4, 9, -1, 0, -1, true
1, 3, -1, 0, -1, true
1, 2, -1, 0, -1, false
2, 3, -1, 0, -1, false
1, 2, -1, 0, -1, false
2, 6, -1, 15, -1, false
3, 7, -1, 18, -1, false
2, 6, -1, 17, -1, false
4, 8, -1, 16, -1, false
5, 8, -1, 16, -1, false
3, 7, -1, 14, -1, false
3, 12, -1, 16, -1, false
5, 16, -1, 16, -1, false
3, 14, -1, 15, -1, false
5, 6, -1, 8, -1, true
4, 5, -1, 8, -1, true
3, 4, -1, 8, -1, true
3, 4, -1, 8, -1, false
5, 8, -1, 9, -1, false
3, 6, -1, 9, -1, false
3, 7, -1, 28, -1, false
2, 7, -1, 13, -1, true
3, 9, -1, 28, -1, false
8, 19, -1, 13, -1, true
8, 22, -1, 13, -1, true
7, 18, -1, 13, -1, true
12, 26, -1, 27, -1, false
8, 21, -1, 26, -1, false
9, 22, -1, 27, -1, false
17, 30, -1, 34, -1, false
17, 32, -1, 35, -1, false
22, 37, -1, 37, -1, false
2, 5, -1, 12, -1, true
0, 1, -1, 0, -1, true
2, 5, -1, 12, -1, true
36, 86, -1, 93, -1, false
43, 93, -1, 97, -1, false
41, 95, -1, 61, -1, false
2, 5, -1, 25, -1, true
4, 7, -1, 45, -1, false
2, 5, -1, 43, -1, false
7, 10, -1, 100, -1, false
8, 11, -1, 102, -1, false
6, 9, -1, 102, -1, false
1, 2, -1, 110, -1, false
1, 1, -1, 110, -1, false
1, 2, -1, 110, -1, false
2, 5, -1, 31, -1, false
2, 7, -1, 32, -1, false
3, 7, -1, 16, -1, false
2, 7, -1, 33, -1, false
5, 10, -1, 34, -1, false
2, 5, -1, 18, -1, false
2, 10, -1, 15, -1, false
6, 14, -1, 43, -1, false
4, 12, -1, 43, -1, false
0, 1, -1, 1, -1, true
1, 1, -1, 45, -1, false
1, 2, -1, 45, -1, false
2, 9, -1, 45, -1, false
3, 11, -1, 45, -1, false
2, 10, -1, 45, -1, false
7, 17, -1, 24, -1, false
5, 15, -1, 21, -1, false
8, 16, -1, 24, -1, false
1, 2, -1, 26, -1, false
1, 1, -1, 26, -1, false
0, 1, -1, 3, -1, true
1, 1, -1, 27, -1, false
1, 1, -1, 27, -1, false
1, 2, -1, 27, -1, false
9, 16, -1, 50, -1, false
7, 14, -1, 47, -1, false
14, 21, -1, 51, -1, false
6, 17, -1, 26, -1, false
5, 16, -1, 27, -1, false
3, 14, -1, 25, -1, false
4, 9, -1, 21, -1, false
2, 7, -1, 20, -1, false
5, 10, -1, 26, -1, false
1, 1, -1, 1, -1, true
0, 1, -1, 10, -1, false
0, 1, -1, 10, -1, false
2, 3, -1, 21, -1, false
3, 4, -1, 21, -1, false
1, 1, -1, 11, -1, true
2, 3, -1, 20, -1, false
3, 4, -1, 21, -1, false
2, 3, -1, 21, -1, false
2, 3, -1, 20, -1, false
1, 2, -1, 11, -1, false
2, 3, -1, 11, -1, false
1, 1, -1, 1, -1, true
1, 2, -1, 10, -1, false
3, 4, -1, 21, -1, false
2, 3, -1, 35, -1, false
1, 1, -1, 35, -1, false
0, 1, -1, 10, -1, false
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
3, 4, -1, 36, -1, false
17, 31, -1, 146, -1, false
18, 33, -1, 205, -1, false
17, 31, -1, 156, -1, false
3, 8, -1, 27, -1, false
4, 9, -1, 28, -1, false
4, 9, -1, 28, -1, false
14, 33, -1, 127, -1, false
12, 28, -1, 127, -1, false
12, 30, -1, 127, -1, false
5, 7, -1, 32, -1, false
3, 5, -1, 15, -1, true
1, 3, -1, 12, -1, true
88, 180, -1, 127, -1, false
73, 160, -1, 127, -1, false
76, 166, -1, 127, -1, false
5, 9, -1, 64, -1, false
4, 7, -1, 63, -1, false
4, 7, -1, 13, -1, false
1, 1, -1, 65, -1, false
1, 1, -1, 65, -1, false
1, 1, -1, 65, -1, false
5, 8, -1, 23, -1, false
6, 9, -1, 29, -1, false
7, 10, -1, 30, -1, false
5, 8, -1, 24, -1, false
4, 7, -1, 23, -1, false
4, 6, -1, 22, -1, false
2, 3, -1, 11, -1, false
2, 3, -1, 36, -1, false
1, 1, -1, 27, -1, false
11, 12, -1, 125, -1, false
10, 11, -1, 233, -1, false
12, 13, -1, 113, -1, false
4, 9, -1, 259, -1, false
6, 11, -1, 259, -1, false
3, 8, -1, 259, -1, false
9, 19, -1, 127, -1, false
15, 25, -1, 127, -1, false
11, 21, -1, 127, -1, false
4, 7, -1, 43, -1, false
2, 5, -1, 20, -1, true
1, 4, -1, 19, -1, true
3, 4, -1, 14, -1, true
0, 1, -1, 8, -1, true
1, 1, -1, 1, -1, true
4, 7, -1, 35, -1, false
3, 6, -1, 35, -1, false
4, 7, -1, 12, -1, false
0, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, false
2, 3, -1, 22, -1, false
2, 3, -1, 22, -1, false
3, 4, -1, 22, -1, false
3, 4, -1, 23, -1, false
2, 3, -1, 22, -1, false
3, 4, -1, 22, -1, false
1, 1, -1, 7, -1, false
1, 1, -1, 7, -1, false
0, 1, -1, 0, -1, true
5, 10, -1, 20, -1, false
3, 8, -1, 20, -1, false
6, 11, -1, 20, -1, false
3, 4, -1, 33, -1, false
3, 4, -1, 33, -1, false
1, 1, -1, 32, -1, false
1, 4, -1, 24, -1, false
1, 4, -1, 24, -1, false
0, 2, -1, 24, -1, false
1, 1, -1, 8, -1, false
2, 5, -1, 17, -1, false
0, 1, -1, 9, -1, true
0, 1, -1, 8, -1, true
1, 2, -1, 31, -1, false
2, 3, -1, 40, -1, false
2, 3, -1, 1, -1, true
1, 1, -1, 0, -1, true
3, 4, -1, 27, -1, false
9, 15, -1, 74, -1, false
9, 14, -1, 39, -1, false
7, 13, -1, 74, -1, false
11, 24, -1, 74, -1, false
9, 20, -1, 74, -1, false
10, 23, -1, 74, -1, false
2, 3, -1, 76, -1, false
2, 3, -1, 76, -1, false
1, 1, -1, 1, -1, true
1, 2, -1, 9, -1, true
1, 1, -1, 11, -1, true
1, 1, -1, 1, -1, true
9, 17, -1, 75, -1, false
13, 21, -1, 78, -1, false
14, 22, -1, 78, -1, false
4, 7, -1, 66, -1, false
3, 5, -1, 65, -1, false
4, 6, -1, 66, -1, false
4, 11, -1, 12, -1, true
6, 11, -1, 12, -1, true
4, 10, -1, 12, -1, true
5, 9, -1, 70, -1, false
5, 8, -1, 10, -1, true
4, 8, -1, 10, -1, true
4, 5, -1, 9, -1, true
3, 4, -1, 9, -1, true
6, 7, -1, 9, -1, true
2, 7, -1, 9, -1, false
2, 11, -1, 83, -1, false
3, 12, -1, 114, -1, false
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
1, 2, -1, 1, -1, true
1, 1, -1, 2, -1, true
1, 1, -1, 2, -1, true
1, 2, -1, 2, -1, true
1, 1, -1, 0, -1, true
2, 3, -1, 3, -1, true
1, 1, -1, 0, -1, true
0, 1, -1, 1, -1, true
2, 3, -1, 3, -1, true
2, 3, -1, 3, -1, true
38, 80, -1, 26, -1, true
47, 92, -1, 26, -1, true
47, 89, -1, 26, -1, true
21, 45, -1, 92, -1, false
20, 37, -1, 267, -1, false
14, 36, -1, 31, -1, false
1, 2, -1, 0, -1, false
1, 1, -1, 0, -1, false
1, 1, -1, 0, -1, false
1, 1, -1, 0, -1, false
2, 3, -1, 0, -1, false
1, 2, -1, 0, -1, false
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, true
1, 2, -1, 0, -1, true
4, 5, -1, 5, -1, true
1, 1, -1, 5, -1, true
2, 3, -1, 5, -1, true
10, 16, -1, 6, -1, false
9, 14, -1, 6, -1, true
8, 16, -1, 6, -1, true
0, 1, -1, 3, -1, true
1, 2, -1, 6, -1, true
1, 2, -1, 6, -1, true
5, 11, -1, 16, -1, false
3, 10, -1, 16, -1, false
2, 8, -1, 5, -1, true
0, 1, -1, 3, -1, true
1, 2, -1, 5, -1, false
1, 2, -1, 5, -1, false
1, 2, -1, 5, -1, false
1, 2, -1, 5, -1, false
0, 1, -1, 3, -1, true
4, 11, -1, 4, -1, true
4, 11, -1, 4, -1, true
6, 13, -1, 4, -1, true
2, 4, -1, 17, -1, true
2, 4, -1, 17, -1, true
2, 4, -1, 4, -1, true
3, 4, -1, 5, -1, true
1, 1, -1, 3, -1, true
2, 3, -1, 5, -1, true
1, 2, -1, 6, -1, false
1, 1, -1, 6, -1, false
0, 1, -1, 3, -1, true
1, 2, -1, 6, -1, false
1, 1, -1, 6, -1, false
1, 1, -1, 6, -1, false
1, 3, -1, 5, -1, true
3, 5, -1, 5, -1, true
2, 3, -1, 5, -1, true
5, 6, -1, 5, -1, true
3, 4, -1, 5, -1, true
3, 4, -1, 5, -1, true
2, 3, -1, 5, -1, true
4, 5, -1, 5, -1, true
3, 4, -1, 5, -1, true
3, 4, -1, 5, -1, true
4, 5, -1, 5, -1, true
3, 4, -1, 5, -1, true
5, 6, -1, 6, -1, true
3, 4, -1, 5, -1, true
4, 5, -1, 5, -1, true
2, 3, -1, 4, -1, true
2, 3, -1, 4, -1, true
3, 4, -1, 4, -1, true
2, 5, -1, 8, -1, false
5, 9, -1, 9, -1, false
6, 10, -1, 11, -1, false
5, 10, -1, 5, -1, true
5, 10, -1, 5, -1, false
4, 8, -1, 8, -1, false
1, 1, -1, 3, -1, true
1, 1, -1, 3, -1, true
3, 4, -1, 4, -1, true
2, 3, -1, 4, -1, true
1, 1, -1, 3, -1, true
3, 4, -1, 4, -1, true
36, 57, -1, 0, -1, true
27, 43, -1, 0, -1, true
31, 50, -1, 0, -1, true
4, 5, -1, 6, -1, true
4, 5, -1, 7, -1, true
4, 5, -1, 7, -1, true
2, 3, -1, 5, -1, true
1, 1, -1, 4, -1, true
2, 3, -1, 5, -1, true
2, 3, -1, 1, -1, true
3, 4, -1, 1, -1, true
4, 5, -1, 1, -1, true
1, 1, -1, 1, -1, true
2, 3, -1, 3, -1, true
0, 1, -1, 1, -1, true
2, 3, -1, 3, -1, true
2, 3, -1, 3, -1, true
2, 3, -1, 3, -1, true
2, 3, -1, 4, -1, true
2, 3, -1, 4, -1, true
0, 1, -1, 3, -1, true
2, 3, -1, 4, -1, true
2, 3, -1, 4, -1, true
0, 1, -1, 3, -1, true
3, 4, -1, 4, -1, true
3, 4, -1, 4, -1, true
4, 5, -1, 4, -1, true
4, 5, -1, 4, -1, true
2, 3, -1, 4, -1, true
3, 4, -1, 4, -1, true
2, 3, -1, 3, -1, true
0, 1, -1, 3, -1, true
0, 1, -1, 3, -1, true
1, 1, -1, 4, -1, true
3, 4, -1, 4, -1, true
4, 5, -1, 4, -1, true
2, 3, -1, 3, -1, true
1, 1, -1, 3, -1, true
1, 1, -1, 3, -1, true
1, 1, -1, 1, -1, true
1, 2, -1, 1, -1, true
2, 3, -1, 1, -1, true
4, 5, -1, 2, -1, false
5, 8, -1, 2, -1, false
6, 9, -1, 2, -1, false
2, 5, -1, 1, -1, false
3, 5, -1, 1, -1, false
4, 7, -1, 1, -1, false
3, 5, -1, 1, -1, false
2, 4, -1, 1, -1, false
5, 8, -1, 1, -1, false
19, 32, -1, 16, -1, true
21, 36, -1, 16, -1, false
18, 33, -1, 16, -1, false
1, 1, -1, 17, -1, true
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
3, 8, -1, 17, -1, false
2, 6, -1, 18, -1, false
3, 6, -1, 17, -1, false
6, 16, -1, 21, -1, false
8, 16, -1, 20, -1, false
7, 17, -1, 19, -1, false
0, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
1, 2, -1, 0, -1, true
8, 16, -1, 3, -1, false
8, 16, -1, 3, -1, false
6, 11, -1, 3, -1, false
9, 16, -1, 3, -1, false
4, 12, -1, 3, -1, false
9, 17, -1, 3, -1, false
4, 7, -1, 0, -1, false
4, 7, -1, 2, -1, false
3, 6, -1, 2, -1, false
10, 29, -1, 2, -1, false
9, 28, -1, 2, -1, false
14, 33, -1, 2, -1, false
16, 48, -1, 6, -1, false
15, 44, -1, 6, -1, false
20, 43, -1, 6, -1, false
2, 5, -1, 0, -1, true
1, 4, -1, 0, -1, true
0, 1, -1, 0, -1, true
17, 41, -1, 7, -1, false
14, 36, -1, 7, -1, false
11, 30, -1, 7, -1, false
4, 5, -1, 12, -1, true
4, 5, -1, 12, -1, true
4, 5, -1, 12, -1, true
2, 7, -1, 12, -1, true
6, 11, -1, 12, -1, true
6, 11, -1, 12, -1, true
8, 12, -1, 12, -1, true
5, 10, -1, 12, -1, true
5, 9, -1, 12, -1, true
2, 6, -1, 12, -1, true
5, 10, -1, 12, -1, true
4, 7, -1, 12, -1, true
3, 9, -1, 14, -1, true
1, 6, -1, 12, -1, true
3, 9, -1, 14, -1, true
3, 4, -1, 10, -1, true
4, 5, -1, 10, -1, true
4, 5, -1, 10, -1, true
14, 20, -1, 13, -1, true
9, 14, -1, 12, -1, false
9, 13, -1, 12, -1, false
4, 6, -1, 12, -1, true
3, 5, -1, 12, -1, true
7, 9, -1, 12, -1, true
1, 2, -1, 12, -1, true
1, 1, -1, 12, -1, true
0, 1, -1, 12, -1, true
4, 7, -1, 10, -1, true
4, 7, -1, 30, -1, false
5, 8, -1, 37, -1, false
14, 20, -1, 45, -1, false
15, 21, -1, 45, -1, false
14, 20, -1, 69, -1, false
1, 1, -1, 82, -1, false
0, 1, -1, 10, -1, false
0, 1, -1, 10, -1, false
9, 14, -1, 78, -1, false
7, 11, -1, 14, -1, false
6, 9, -1, 41, -1, false
3, 4, -1, 80, -1, false
1, 2, -1, 9, -1, true
2, 3, -1, 80, -1, false
2, 3, -1, 12, -1, false
0, 1, -1, 8, -1, true
1, 1, -1, 1, -1, true
29, 49, -1, 95, -1, false
26, 44, -1, 95, -1, false
23, 43, -1, 95, -1, false
21, 32, -1, 51, -1, false
20, 34, -1, 59, -1, false
25, 40, -1, 58, -1, false
1, 1, -1, 106, -1, false
2, 3, -1, 107, -1, false
2, 3, -1, 107, -1, false
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, true
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
1, 2, -1, 0, -1, true
1, 1, -1, 0, -1, false
0, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
3, 5, -1, 3, -1, false
4, 6, -1, 3, -1, true
4, 6, -1, 3, -1, true
2, 7, -1, 4, -1, true
2, 6, -1, 4, -1, true
2, 7, -1, 4, -1, true
19, 30, -1, 11, -1, true
10, 21, -1, 8, -1, true
19, 30, -1, 11, -1, true
7, 14, -1, 22, -1, false
8, 15, -1, 23, -1, false
11, 18, -1, 23, -1, false
0, 2, -1, 2, -1, true
1, 6, -1, 13, -1, false
1, 5, -1, 25, -1, false
2, 3, -1, 24, -1, false
4, 5, -1, 24, -1, false
6, 9, -1, 24, -1, false
3, 7, -1, 28, -1, false
4, 9, -1, 28, -1, false
2, 6, -1, 9, -1, false
2, 6, -1, 4, -1, false
4, 8, -1, 4, -1, false
3, 7, -1, 4, -1, false
3, 11, -1, 14, -1, true
2, 11, -1, 15, -1, true
3, 12, -1, 14, -1, true
2, 4, -1, 0, -1, false
2, 5, -1, 1, -1, false
4, 8, -1, 3, -1, false
4, 10, -1, 7, -1, false
2, 6, -1, 3, -1, false
3, 10, -1, 3, -1, false
5, 12, -1, 3, -1, false
8, 16, -1, 7, -1, false
9, 18, -1, 7, -1, false
2, 8, -1, 6, -1, false
5, 11, -1, 8, -1, false
5, 12, -1, 6, -1, false
2, 4, -1, 1, -1, false
3, 6, -1, 3, -1, false
3, 5, -1, 1, -1, false
1, 1, -1, 6, -1, true
1, 1, -1, 6, -1, true
1, 2, -1, 6, -1, true
0, 1, -1, 11, -1, false
1, 2, -1, 16, -1, false
1, 1, -1, 16, -1, false
0, 1, -1, 1, -1, true
1, 2, -1, 5, -1, true
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 5, -1, true
0, 1, -1, 1, -1, true
2, 5, -1, 5, -1, false
1, 4, -1, 1, -1, false
3, 6, -1, 5, -1, false
1, 2, -1, 6, -1, true
1, 1, -1, 6, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 5, -1, true
1, 2, -1, 5, -1, true
1, 2, -1, 5, -1, true
0, 1, -1, 3, -1, true
1, 1, -1, 0, -1, false
1, 1, -1, 0, -1, false
3, 4, -1, 11, -1, true
4, 5, -1, 11, -1, true
5, 6, -1, 11, -1, true
1, 1, -1, 6, -1, true
1, 1, -1, 5, -1, true
2, 3, -1, 8, -1, true
4, 11, -1, 6, -1, false
5, 12, -1, 9, -1, true
5, 12, -1, 7, -1, true
1, 2, -1, 5, -1, true
1, 2, -1, 5, -1, true
1, 2, -1, 5, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 3, -1, true
1, 2, -1, 3, -1, true
1, 2, -1, 5, -1, true
1, 1, -1, 5, -1, true
1, 2, -1, 5, -1, true
1, 1, -1, 0, -1, false
0, 1, -1, 1, -1, true
1, 2, -1, 1, -1, false
5, 11, -1, 8, -1, true
2, 7, -1, 7, -1, true
2, 8, -1, 8, -1, true
3, 7, -1, 8, -1, true
2, 5, -1, 8, -1, true
1, 6, -1, 7, -1, true
1, 1, -1, 15, -1, false
1, 2, -1, 15, -1, false
1, 2, -1, 15, -1, false
1, 4, -1, 8, -1, true
2, 6, -1, 9, -1, true
2, 5, -1, 9, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 7, -1, true
1, 1, -1, 7, -1, true
0, 1, -1, 5, -1, true
1, 3, -1, 7, -1, true
1, 3, -1, 6, -1, true
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
1, 1, -1, 5, -1, true
3, 6, -1, 12, -1, true
1, 4, -1, 11, -1, true
3, 6, -1, 12, -1, true
6, 16, -1, 27, -1, false
5, 15, -1, 9, -1, true
5, 13, -1, 34, -1, false
3, 6, -1, 2, -1, false
2, 5, -1, 1, -1, false
1, 6, -1, 1, -1, false
5, 12, -1, 13, -1, true
8, 15, -1, 13, -1, true
7, 14, -1, 13, -1, true
15, 26, -1, 13, -1, true
15, 28, -1, 27, -1, false
19, 32, -1, 27, -1, false
16, 30, -1, 63, -1, false
12, 24, -1, 63, -1, false
15, 29, -1, 63, -1, false
23, 46, -1, 43, -1, false
19, 40, -1, 63, -1, false
17, 37, -1, 43, -1, false
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true
0, 1, -1, 1, -1, true

leaf_size, node_size, main_loc, snippet_size, snippet_loc, build_or_not
7, 12, -1, 3, -1, false
4, 9, -1, 3, -1, false
6, 10, -1, 3, -1, false
1, 3, -1, 1, -1, false
2, 5, -1, 25, -1, false
1, 1, -1, 25, -1, false
11, 21, -1, 34, -1, false
13, 23, -1, 33, -1, false
11, 18, -1, 33, -1, false
6, 9, -1, 26, -1, false
5, 8, -1, 26, -1, false
1, 2, -1, 7, -1, false
4, 10, -1, 8, -1, false
3, 9, -1, 7, -1, false
6, 12, -1, 8, -1, false
5, 11, -1, 5, -1, false
6, 13, -1, 5, -1, false
6, 12, -1, 5, -1, false
4, 7, -1, 24, -1, false
5, 10, -1, 24, -1, false
7, 12, -1, 24, -1, false
2, 8, -1, 35, -1, false
2, 8, -1, 35, -1, false
5, 12, -1, 30, -1, false
3, 6, -1, 21, -1, false
1, 3, -1, 21, -1, false
3, 4, -1, 11, -1, false
36, 66, -1, 62, -1, false
34, 64, -1, 59, -1, false
32, 64, -1, 54, -1, false
2, 12, -1, 11, -1, false
4, 15, -1, 12, -1, false
7, 18, -1, 12, -1, false
10, 16, -1, 33, -1, false
7, 11, -1, 33, -1, false
9, 14, -1, 33, -1, false
14, 21, -1, 33, -1, false
17, 26, -1, 32, -1, false
13, 21, -1, 33, -1, false
6, 9, -1, 46, -1, false
5, 6, -1, 32, -1, false
2, 3, -1, 11, -1, false
8, 12, -1, 29, -1, false
7, 13, -1, 33, -1, false
6, 12, -1, 30, -1, false
14, 35, -1, 65, -1, false
10, 31, -1, 64, -1, false
19, 41, -1, 66, -1, false
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
8, 11, -1, 2, -1, false
8, 11, -1, 0, -1, false
8, 11, -1, 2, -1, false
6, 10, -1, 0, -1, false
8, 14, -1, 0, -1, false
8, 14, -1, 0, -1, false
1, 2, -1, 0, -1, true
5, 8, -1, 0, -1, false
5, 8, -1, 0, -1, false
9, 17, -1, 11, -1, false
13, 23, -1, 12, -1, false
7, 14, -1, 7, -1, false
4, 7, -1, 11, -1, false
5, 8, -1, 11, -1, false
6, 9, -1, 11, -1, false
8, 14, -1, 17, -1, false
6, 12, -1, 17, -1, false
9, 15, -1, 17, -1, false
1, 2, -1, 11, -1, false
1, 2, -1, 11, -1, false
0, 1, -1, 11, -1, false
0, 1, -1, 0, -1, true
1, 1, -1, 0, -1, true
0, 1, -1, 0, -1, true
8, 19, -1, 3, -1, false
11, 22, -1, 4, -1, false
11, 22, -1, 4, -1, false
4, 8, -1, 24, -1, false
8, 12, -1, 25, -1, false
8, 12, -1, 24, -1, false
0, 1, -1, 6, -1, false
1, 2, -1, 6, -1, false
