leaf_size, snippet_size, build_or_not
5, 17, false

leaf_size, snippet_size, build_or_not
3, 37, false
2, 10, false
2, 29, false
9, 68, false
5, 46, false
6, 21, true
0, 0, true
1, 82, false
0, 0, true
0, 0, true
3, 17, false
1, 0, true
4, 11, false
2, 13, true
6, 20, false
5, 15, false
7, 15, false
2, 15, false
1, 14, false
2, 17, false
2, 16, false
1, 20, false
0, 0, true
0, 0, true
2, 28, false
3, 16, false
1, 8, true
6, 26, false
1, 44, false
3, 44, false
4, 0, true
1, 0, true
3, 0, true
1, 0, false
2, 0, false
0, 0, true
1, 0, true
2, 16, false
2, 16, false
4, 17, false
3, 20, false
5, 15, false
2, 1, false
3, 44, false
3, 16, false
5, 8, true
6, 8, true
4, 8, true
1, 0, false
1, 0, false
0, 0, true
3, 29, false
4, 28, false
0, 0, true
0, 0, true
1, 0, false
1, 0, false
8, 2, false
2, 2, false
3, 0, false
3, 2, true
3, 3, true
4, 3, false
4, 2, false
3, 2, false
4, 2, false
7, 2, false
8, 2, false
8, 2, false
14, 6, false
11, 3, false
15, 4, false
0, 0, true
2, 0, true
2, 0, true
15, 6, false
10, 5, false
11, 5, false
1, 1, true
1, 1, true
1, 1, true
1, 2, true
1, 2, true
0, 0, true
0, 0, true
1, 3, true
1, 0, true
2, 3, true
1, 0, true
0, 0, true
32, 26, false
28, 26, true
20, 26, true
16, 263, false
12, 45, false
8, 28, false
0, 0, true
0, 0, true
0, 0, true
1, 0, false
0, 0, true
0, 0, true
0, 0, true
1, 0, false
1, 0, false
3, 3, false
3, 3, false
4, 3, false
2, 5, true
0, 0, true
3, 5, true
13, 10, false
8, 6, false
14, 10, false
5, 8, false
3, 13, false
4, 21, false
1, 12, false
0, 0, true
2, 25, false
1, 2, true
1, 2, true
1, 0, false
5, 28, false
2, 25, false
3, 9, false
3, 2, false
3, 1, false
3, 1, false
1, 1, true
1, 1, true
0, 0, true
0, 0, true
2, 0, false
1, 1, false
2, 3, false
4, 3, false
1, 0, false
3, 3, false
2, 3, false
2, 3, false
4, 6, false
2, 6, false
1, 0, false
2, 0, false
1, 1, false
3, 2, false
0, 0, true
1, 0, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
1, 0, true
3, 32, false
3, 10, false
3, 32, false
2, 9, false
1, 8, false
1, 29, false
2, 15, false
0, 0, true
2, 43, false
0, 0, true
0, 0, true
1, 45, false
1, 1, true
0, 0, true
1, 36, false
3, 20, false
4, 22, false
5, 23, false
8, 13, true
4, 13, true
6, 13, true
9, 27, false
8, 3, true
8, 4, false
15, 29, false
16, 30, false
9, 28, false
1, 12, true
0, 0, true
2, 12, true
40, 93, false
26, 40, false
37, 93, false
3, 26, false
1, 24, false
1, 1, true
4, 28, false
6, 102, false
1, 1, true
0, 0, true
1, 110, false
0, 0, true
0, 0, true
0, 0, true
1, 0, false
4, 5, true
7, 10, true
7, 5, true
2, 34, true
2, 34, true
1, 1, true
0, 0, true
0, 0, true
1, 9, true
0, 0, true
0, 0, true
0, 0, true
4, 23, false
0, 0, true
0, 0, true
3, 22, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 10, false
2, 3, true
3, 31, false
0, 0, true
0, 0, true
1, 32, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, false
1, 29, false
1, 24, false
1, 24, false
1, 31, false
0, 0, true
0, 0, true
0, 0, true
2, 42, false
4, 42, false
7, 74, false
8, 74, false
11, 74, false
11, 74, false
3, 76, false
1, 1, true
0, 0, true
0, 0, true
1, 1, true
0, 0, true
7, 12, false
9, 80, false
4, 12, false
3, 65, false
3, 12, false
1, 63, false
4, 12, false
4, 11, false
5, 11, false
2, 10, false
3, 10, false
1, 10, false
1, 9, false
1, 9, true
4, 9, true
3, 82, false
1, 0, false
0, 0, true
3, 5, true
2, 5, true
1, 5, true
7, 6, false
7, 6, true
5, 6, false
0, 0, true
1, 6, false
0, 0, true
5, 16, true
1, 5, true
2, 5, true
1, 5, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
3, 4, true
4, 4, true
5, 4, true
2, 4, true
3, 17, true
1, 4, true
2, 5, true
2, 5, true
0, 0, true
1, 6, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 6, false
0, 0, true
1, 3, true
4, 5, true
3, 5, true
5, 5, true
1, 5, true
1, 4, true
0, 0, true
2, 5, true
1, 5, true
0, 0, true
2, 5, true
1, 5, true
3, 6, true
1, 5, true
1, 4, true
2, 4, true
0, 0, true
4, 9, false
2, 8, false
3, 4, true
2, 8, false
6, 8, false
2, 5, true
0, 0, true
1, 3, true
1, 3, true
3, 4, true
0, 0, true
0, 0, true
20, 0, true
8, 0, true
18, 0, true
1, 1, true
4, 7, true
1, 5, true
1, 4, true
0, 0, true
2, 5, true
2, 1, true
2, 1, true
2, 1, true
0, 0, true
0, 0, true
1, 1, true
0, 0, true
2, 3, true
2, 3, true
0, 0, true
0, 0, true
1, 3, true
0, 0, true
2, 4, true
0, 0, true
1, 4, true
2, 4, true
2, 4, true
2, 4, true
0, 0, true
2, 4, true
1, 3, true
0, 0, true
0, 0, true
0, 0, true
1, 4, true
1, 4, true
0, 0, true
2, 3, true
2, 3, true
2, 1, true
0, 0, true
2, 1, true
5, 2, false
5, 2, false
2, 0, true
3, 1, false
2, 1, false
3, 1, false
1, 0, true
2, 1, false
2, 1, false
16, 16, true
9, 16, true
17, 16, true
1, 17, true
0, 0, true
0, 0, true
1, 26, false
0, 0, true
0, 0, true
1, 27, false
0, 0, true
0, 0, true
3, 26, true
5, 33, true
7, 50, false
3, 17, true
2, 22, true
4, 25, true
5, 26, true
1, 1, true
4, 27, true
1, 1, true
2, 11, true
0, 0, true
3, 21, true
1, 1, true
0, 0, true
2, 11, true
0, 0, true
1, 0, true
1, 11, true
1, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 11, true
1, 35, true
2, 11, true
3, 36, true
1, 1, true
0, 0, true
14, 140, false
15, 157, false
10, 164, false
2, 26, true
4, 27, true
4, 23, true
10, 127, false
14, 127, false
9, 127, false
1, 27, false
3, 12, true
2, 12, true
46, 127, false
63, 127, false
53, 127, false
4, 63, false
1, 0, true
1, 0, true
1, 65, false
1, 65, false
0, 0, true
4, 23, false
4, 27, false
5, 24, false
2, 13, true
4, 23, false
4, 20, true
0, 0, true
0, 0, true
1, 10, true
3, 144, false
4, 126, false
3, 69, false
4, 259, false
2, 12, true
3, 128, false
8, 127, false
12, 127, false
11, 127, false
2, 43, false
3, 43, false
4, 43, false
1, 1, true
2, 13, false
2, 13, false
0, 0, true
4, 34, false
2, 11, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 16, true
0, 0, true
1, 4, true
1, 4, true
1, 4, true
0, 0, true
0, 0, true
1, 5, true
2, 1, false
1, 4, true
1, 4, true
0, 0, true
1, 6, true
0, 0, true
1, 5, true
0, 0, true
1, 5, true
0, 0, true
1, 0, false
0, 0, true
2, 9, true
3, 11, true
4, 11, true
1, 6, true
1, 5, true
1, 5, true
3, 8, true
4, 5, true
4, 6, false
0, 0, true
1, 5, true
1, 5, true
0, 0, true
1, 3, true
1, 3, true
0, 0, true
0, 0, true
0, 0, true
1, 0, false
0, 0, true
1, 0, false
2, 7, false
2, 1, false
2, 6, true
3, 9, true
2, 8, true
3, 9, true
0, 0, true
1, 15, true
1, 15, true
2, 9, true
0, 0, true
0, 0, true
1, 7, true
0, 0, true
0, 0, true
0, 0, true
1, 7, true
2, 8, true
1, 5, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
4, 27, true
3, 34, true
6, 17, true
3, 2, false
1, 1, false
1, 1, false
5, 13, true
6, 13, true
7, 13, true
10, 13, true
9, 27, false
12, 13, true
9, 63, false
12, 63, false
9, 63, false
16, 63, false
17, 42, false
10, 63, false
0, 0, true
1, 4, true
0, 0, true
0, 0, true
0, 0, true
2, 12, true
4, 12, true
1, 10, true
5, 12, true
4, 12, true
4, 12, true
7, 12, true
1, 10, false
2, 12, true
1, 10, false
0, 0, true
1, 0, true
2, 13, true
2, 10, true
2, 10, true
3, 10, true
7, 13, false
8, 13, true
10, 13, false
3, 12, true
4, 12, true
4, 12, true
0, 0, true
0, 0, true
0, 0, true
6, 78, false
6, 78, false
5, 78, false
1, 1, true
3, 80, false
2, 12, false
3, 13, false
1, 11, false
0, 0, true
16, 88, false
13, 48, false
18, 95, false
15, 55, false
15, 50, false
18, 59, false
0, 0, true
0, 0, true
1, 70, false

leaf_size, snippet_size, build_or_not
0, 0, true
0, 0, true
1, 0, true
0, 0, true
0, 0, true
1, 6, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
3, 9, false
3, 19, false
2, 6, false
5, 15, false
5, 15, false
2, 9, false
0, 0, true
3, 9, false
4, 6, false
4, 6, false
4, 6, false
4, 12, false
5, 9, false
5, 6, false
0, 0, true
2, 14, false
3, 17, false
2, 9, false
1, 13, false
0, 0, true
5, 16, false
8, 16, false
8, 19, false
1, 0, true
1, 0, true
5, 10, false
3, 10, false
3, 7, false
2, 0, false
3, 6, false
3, 6, false
2, 6, false
7, 27, false
5, 22, false
2, 19, false
7, 5, false
3, 2, false
3, 2, true
3, 2, true
8, 7, false
4, 4, false
2, 15, false
2, 16, false
2, 16, false
1, 0, true
2, 0, true
6, 0, true
8, 4, false
7, 8, false
7, 8, false
0, 0, true
1, 0, true
1, 0, true
9, 15, false
12, 13, false
3, 9, false
2, 11, false
2, 11, false
2, 15, false
8, 15, false
7, 32, false
6, 15, false
0, 0, true
0, 0, true
0, 0, true
7, 3, false
6, 3, false
4, 0, true
8, 24, false
3, 24, false
3, 6, false
1, 6, false
0, 0, true
0, 0, true
4, 11, false
1, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 6, false
1, 6, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 19, false
2, 6, false
1, 0, false
4, 15, false
2, 6, false
6, 9, false
1, 6, false
1, 6, false
1, 6, false
6, 9, false
4, 9, false
4, 6, false
6, 9, false
7, 12, false
4, 9, false
1, 0, true
3, 14, false
4, 17, false
2, 9, false
2, 13, false
2, 13, false
4, 13, false
7, 17, false
7, 13, false
4, 10, false
4, 10, false
6, 10, false
4, 11, false
4, 11, false
1, 0, true
1, 0, true
2, 6, false
1, 0, true
4, 14, false
4, 24, false
7, 28, false
0, 0, true
0, 0, true
0, 0, true
3, 0, false
9, 2, false
8, 0, false
9, 0, false
2, 0, false
5, 0, false
1, 0, true
4, 0, false
0, 0, true
6, 8, false
8, 12, false
5, 9, false
5, 11, false
4, 11, false
5, 11, false
5, 11, false
4, 17, false
6, 17, false
1, 2, true
0, 0, true
1, 0, true
0, 0, true
0, 0, true
0, 0, true
6, 4, false
6, 0, false
4, 0, false
4, 24, false
4, 6, false
9, 25, false
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
1, 0, true
4, 0, false
1, 0, true
4, 0, false
0, 0, true
1, 0, true
3, 0, true
0, 0, true
2, 1, false
0, 0, true
3, 1, false
1, 0, false
1, 0, true
2, 0, false
1, 0, false
0, 0, true
3, 2, false
5, 0, false
4, 0, false
2, 0, false
4, 0, false
3, 0, false
4, 0, true
4, 0, true
6, 0, true
0, 0, true
0, 0, true
1, 0, false
4, 1, false
11, 1, false
4, 1, false
6, 2, false
8, 2, false
3, 2, false
21, 81, false
29, 73, false
30, 70, false
3, 1, true
2, 1, false
3, 3, false
2, 25, false
1, 0, true
0, 0, true
8, 33, false
8, 26, false
6, 30, false
6, 26, false
2, 11, false
5, 26, false
2, 2, true
4, 0, false
3, 2, true
1, 0, true
1, 3, false
1, 5, false
6, 24, false
3, 9, false
3, 24, false
2, 28, false
2, 28, false
1, 14, false
1, 6, false
0, 0, true
2, 20, false
24, 51, false
20, 49, false
24, 41, false
2, 11, false
4, 12, false
4, 11, false
5, 33, false
5, 33, false
3, 32, false
15, 33, false
10, 33, false
10, 32, false
3, 31, false
2, 31, false
4, 43, false
7, 29, false
2, 15, false
6, 29, false
11, 49, false
10, 56, false
10, 57, false

leaf_size, snippet_size, build_or_not
1, 0, true
2, 0, false
2, 0, false
0, 0, true
1, 0, true
1, 3, false
1, 0, false
3, 3, false
1, 3, false
1, 0, false
2, 0, false
2, 0, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
1, 3, false
1, 0, false
2, 0, false
2, 0, false
0, 0, true
0, 0, true
3, 3, false
0, 0, true
0, 0, true
2, 3, false
0, 0, true
0, 0, true
2, 0, false
0, 0, true
2, 0, false
1, 0, false
2, 3, false
1, 0, false
3, 3, false
1, 3, false
1, 0, false
3, 3, false
1, 3, false
2, 0, false
0, 0, true
2, 0, false
4, 0, false
8, 5, false
1, 0, false
5, 0, false
1, 0, false
4, 0, false
3, 3, false
1, 0, false
2, 0, false
0, 0, true
2, 0, false
0, 0, true
0, 0, true
2, 0, false
1, 0, false
2, 0, false
1, 3, false
2, 3, false
1, 0, false
1, 0, false
1, 0, false
2, 0, false
2, 0, false
1, 0, false
1, 3, false
0, 0, true
0, 0, true
3, 3, false
1, 3, false
2, 0, false
8, 0, false
4, 0, false
2, 0, false
2, 0, false
1, 0, false
1, 0, false
1, 0, true
1, 0, true
0, 0, true
0, 0, true
2, 0, false
1, 3, false
3, 3, false
2, 3, false
1, 3, false
0, 0, true
2, 0, false
0, 0, true
2, 0, false
2, 0, false
2, 0, false
0, 0, true
0, 0, true
1, 0, false
0, 0, true
2, 2, false
3, 2, false
2, 2, false
5, 2, false
4, 2, false
11, 1, false
13, 1, true
13, 1, true
11, 1, false
11, 3, false
7, 2, true
5, 4, false
1, 4, false
5, 4, false

leaf_size, snippet_size, build_or_not
0, 0, true
2, 0, true
3, 0, true
2, 3, true
1, 3, true
2, 3, true
1, 3, true
1, 3, false
1, 3, false
0, 0, true
1, 1, false
1, 1, false
10, 5, true
10, 7, true
6, 6, true
0, 0, true
6, 16, true
5, 16, true
4, 19, true
2, 18, true
5, 19, true
9, 8, true
7, 5, true
6, 6, true
4, 3, true
5, 4, true
7, 5, true
0, 0, true
1, 3, true
0, 0, true
4, 5, true
7, 5, true
5, 5, true
3, 4, true
1, 4, true
1, 4, true
6, 4, true
3, 4, true
3, 4, true
1, 4, true
1, 4, true
0, 0, true
0, 0, true
2, 12, true
1, 12, true
1, 0, true
1, 1, true
1, 0, true
1, 1, false
2, 3, true
6, 14, true
0, 0, true
1, 0, false
1, 0, false
2, 13, false
5, 14, false
7, 73, false
3, 20, false
4, 75, false
4, 76, false
7, 104, false
7, 104, false
5, 104, false
20, 27, false
21, 26, false
21, 27, false
6, 104, false
5, 104, false
4, 104, false
18, 52, false
25, 51, false
30, 51, false
5, 19, false
3, 8, false
4, 20, false
6, 105, false
5, 105, false
7, 105, false
12, 105, false
21, 105, false
21, 104, false
14, 109, false
14, 105, false
10, 107, false
13, 107, false
12, 105, false
4, 104, false
8, 106, false
7, 106, false
3, 106, false
15, 106, false
20, 106, false
24, 106, false
15, 122, false
24, 113, false
18, 113, false
0, 0, true
0, 0, true
0, 0, true
5, 13, false
4, 10, false
1, 0, true
2, 7, false
0, 0, true
5, 17, false
3, 15, false
3, 15, false
3, 18, false
4, 8, false
4, 9, false
2, 7, false
7, 13, false
12, 12, false
5, 8, false
1, 1, true
2, 8, false
1, 1, true
8, 17, false
11, 18, false
12, 17, false
1, 1, true
3, 7, false
4, 15, false
2, 14, false
2, 7, false
4, 16, false
26, 104, false
22, 104, false
24, 104, false
0, 0, true
0, 0, true
1, 104, false
0, 0, true
1, 104, false
1, 104, false
4, 104, false
8, 104, false
8, 104, false
0, 0, true
2, 115, false
2, 115, false
1, 0, true
2, 115, false
0, 0, true
1, 0, true
1, 115, false
1, 0, true
6, 164, false
5, 123, false
7, 166, false
3, 137, false
1, 5, true
0, 0, true
1, 0, true
0, 0, true
1, 0, true
0, 0, true
2, 115, false
1, 0, true
7, 181, false
6, 183, false
5, 125, false
1, 0, true
0, 0, true
3, 137, false
2, 115, false
2, 115, false
0, 0, true
1, 115, false
0, 0, true
1, 0, true
5, 147, false
4, 126, false
4, 164, false
0, 0, true
2, 137, false
1, 0, true
2, 115, false
3, 115, false
3, 115, false
3, 115, false
1, 0, false
1, 0, true
3, 147, false
7, 183, false
5, 128, false
3, 137, false
2, 115, false
0, 0, true
1, 0, true
1, 115, false
1, 0, true
1, 0, true
0, 0, true
2, 115, false
4, 123, false
3, 147, false
5, 166, false
11, 105, false
20, 105, false
23, 105, false
3, 115, false
2, 137, false
1, 137, false
0, 0, true
2, 115, false
0, 0, true
1, 0, true
1, 0, true
1, 0, true
3, 125, false
3, 164, false
4, 168, false
0, 0, true
1, 0, false
2, 1, false
1, 0, false
0, 0, true
1, 0, false
3, 137, false
1, 137, false
0, 0, true
7, 170, false
8, 185, false
6, 170, false
4, 2, true
4, 2, true
5, 2, true
0, 0, true
0, 0, true
0, 0, true
2, 3, true
2, 3, true
2, 3, true
1, 5, true
1, 5, true
0, 0, true
1, 0, true
0, 0, true
1, 2, true
3, 2, true
2, 2, true
2, 2, true
1, 1, true
2, 2, true
1, 1, true
7, 6, true
6, 5, false
11, 5, true
1, 1, true
2, 2, true
1, 1, false
1, 1, false
1, 2, true
1, 1, false
3, 2, true
3, 2, true
1, 1, true
5, 7, true
7, 2, true
6, 2, true
3, 7, false
3, 4, true
5, 4, false
0, 0, true
1, 8, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 1, true
4, 7, true
5, 2, true
0, 0, true
1, 8, true
1, 8, true
9, 0, true
8, 0, false
8, 0, true
5, 0, false
10, 0, false
6, 0, true
6, 2, false
6, 1, true
7, 9, true
0, 0, true
2, 11, false
3, 11, false
31, 9, false
22, 9, false
32, 9, false
7, 4, false
4, 4, false
5, 4, false
9, 4, true
7, 4, true
5, 4, true
1, 1, false
1, 4, true
0, 0, true
0, 0, true
1, 1, false
0, 0, true
1, 0, true
5, 4, true
6, 4, true
13, 4, true
14, 3, true
11, 4, true
1, 1, true
1, 3, true
0, 0, true
2, 1, false
5, 1, false
4, 1, false
8, 12, false
11, 12, false
4, 12, false
0, 0, true
0, 0, true
1, 0, true
8, 0, false
7, 0, false
5, 0, false
18, 4, true
28, 10, false
26, 5, true
0, 0, true
2, 4, true
0, 0, true
4, 11, true
2, 10, true
3, 11, true
1, 9, false
3, 10, true
4, 11, true
27, 24, false
24, 18, false
20, 22, false
1, 5, true
2, 5, true
1, 0, true
1, 0, false
5, 5, false
3, 0, false
8, 10, false
9, 9, true
10, 9, true
3, 7, false
7, 9, true
5, 7, true
1, 5, true
3, 7, true
3, 6, true
1, 5, true
3, 8, false
2, 8, true
4, 0, true
2, 0, true
2, 0, true
0, 0, true
0, 0, true
1, 1, true
45, 15, false
40, 14, false
40, 16, false
4, 21, false
1, 0, true
5, 21, false
10, 15, false
6, 13, false
8, 9, true
1, 3, true
0, 0, true
1, 3, true
10, 1, true
15, 3, true
8, 3, true
0, 0, true
0, 0, true
0, 0, true
3, 8, false
3, 8, false
3, 7, false
0, 0, true
0, 0, true
1, 9, false
7, 13, false
9, 10, false
5, 16, false
3, 10, false
2, 6, false
2, 6, false
2, 11, false
1, 6, false
3, 11, false
6, 105, false
4, 104, false
7, 105, false
5, 104, false
1, 7, false
2, 17, false
3, 104, false
1, 6, false
1, 7, false
1, 17, false
2, 7, false
1, 0, true
2, 7, false
2, 105, false
1, 7, false
3, 19, false
2, 8, false
2, 18, false
2, 7, false
3, 17, false
3, 18, false
3, 104, false
1, 7, false
3, 17, false
2, 7, false
4, 104, false
3, 18, false
2, 6, false
2, 8, false
2, 19, false
2, 18, false
1, 1, true
0, 0, true
1, 1, true
0, 0, true
0, 0, true
5, 25, false
4, 13, false
6, 27, false
3, 17, false
5, 17, false
4, 17, false
1, 1, true
2, 40, false
0, 0, true
2, 7, false
5, 48, false
2, 6, false
2, 14, false
3, 19, false
2, 19, false
0, 0, true
1, 1, true
1, 1, true
6, 35, false
4, 34, false
0, 0, true
2, 36, false
2, 6, false
4, 36, false
5, 31, false
2, 23, false
4, 32, false
2, 56, false
2, 56, false
1, 0, true
0, 0, true
1, 69, false
0, 0, true
3, 70, false
1, 0, false
3, 70, false
1, 66, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 115, false
1, 115, false
1, 0, true
3, 4, true
1, 4, true
3, 4, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
0, 0, true
8, 115, false
6, 115, false
11, 119, false
1, 115, false
2, 115, false
1, 115, false
4, 121, false
6, 122, false
4, 121, false
3, 122, false
0, 0, true
3, 123, false
2, 122, false
2, 122, false
4, 123, false
1, 115, false
5, 121, false
1, 115, false
0, 0, true
2, 115, false
3, 115, false
2, 115, false
0, 0, true
1, 1, true
7, 115, false
3, 115, false
2, 115, false
3, 115, false
4, 115, false
4, 115, false
0, 0, true
1, 115, false
1, 115, false
7, 124, false
9, 128, false
4, 126, false
1, 115, false
1, 7, false
1, 133, false
1, 133, false
2, 116, false
1, 7, false
0, 0, true
2, 136, false
1, 136, false
8, 118, false
9, 123, false
10, 117, false
6, 138, false
7, 136, false
11, 145, false
4, 136, false
6, 115, false
5, 115, false
0, 0, true
1, 116, false
1, 0, true
4, 137, false
4, 139, false
5, 139, false
0, 0, true
2, 0, true
3, 0, true
12, 135, false
13, 133, false
12, 134, false
5, 140, false
2, 140, false
2, 115, false
3, 115, false
2, 115, false
2, 115, false
2, 120, false
2, 120, false
1, 3, false
0, 0, true
0, 0, true
2, 140, false
8, 6, true
5, 6, true
5, 3, false
9, 3, false
5, 3, false
9, 3, false
0, 0, true
1, 4, false
2, 8, true
0, 0, true
0, 0, true
0, 0, true
2, 3, true
3, 3, true
2, 3, true
3, 0, true
3, 0, true
4, 0, true
8, 0, true
9, 0, true
4, 0, false
2, 4, true
5, 4, true
3, 4, true
6, 4, true
6, 3, true
4, 4, true
3, 7, false
6, 10, false
5, 7, true
15, 15, true
11, 8, true
7, 6, true
12, 11, true
16, 15, true
10, 17, false
9, 23, true
6, 16, false
4, 4, false
7, 4, true
1, 0, true
5, 8, true
0, 0, true
2, 6, true
0, 0, true
3, 8, true
3, 12, true
2, 8, true
4, 35, false
7, 7, true
4, 33, false

leaf_size, snippet_size, build_or_not
3, 103, false
4, 103, false
1, 103, false
3, 104, false
2, 104, false
4, 104, false
1, 103, false
1, 103, false
1, 103, false
2, 0, false
2, 0, false
3, 0, false
12, 103, false
11, 103, false
10, 103, false
1, 130, false
1, 130, false
0, 0, true
3, 0, false
1, 128, false
3, 104, false
0, 0, true
2, 0, false
2, 0, false
3, 1, false
1, 0, false
1, 0, true
5, 0, false
5, 0, false
3, 0, false
6, 0, false
5, 0, false
4, 0, false
2, 0, false
3, 2, false
2, 0, false
1, 0, false
1, 0, false
2, 0, false
4, 0, false
1, 0, false
4, 1, false
0, 0, true
2, 103, false
1, 0, true
3, 103, false
1, 103, false
3, 103, false
4, 103, false
3, 103, false
3, 103, false
1, 0, true
2, 0, false
1, 0, true
1, 0, false
3, 0, false
2, 0, false
2, 0, false
3, 0, false
2, 0, false
3, 103, false
2, 0, false
2, 103, false
0, 0, true
1, 0, false
3, 0, false
1, 0, false
1, 0, false
1, 0, false
3, 103, false
4, 103, false
1, 0, true
0, 0, true
1, 0, false
1, 0, false
0, 0, true
1, 103, false
0, 0, true
4, 0, false
4, 0, false
4, 0, false
2, 0, true
0, 0, true
2, 0, true
2, 0, true
2, 0, true
5, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
2, 0, true
4, 0, true
4, 0, true
4, 0, true
3, 0, true
10, 2, false
9, 2, false
6, 2, false
30, 115, false
36, 6, false
39, 105, false
3, 0, false
4, 1, false
5, 103, false
8, 3, false
3, 2, false
3, 1, false
3, 1, false
0, 0, true
1, 0, true
0, 0, true
4, 1, false
1, 0, true
0, 0, true
0, 0, true
2, 103, false
4, 103, false
4, 103, false
5, 103, false
8, 1, false
5, 103, false
8, 1, false
1, 0, false
1, 0, true
2, 1, false
2, 1, false
1, 0, false
0, 0, true
2, 0, false
1, 0, false
1, 0, true
6, 3, false
4, 2, false
5, 2, false
2, 0, false
1, 0, false
3, 3, false
3, 0, false
3, 110, false
7, 110, false
5, 103, false
4, 0, false
8, 113, false
3, 0, false
5, 0, false
3, 0, false
3, 0, false
2, 0, false
5, 0, false
1, 1, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
0, 0, true
1, 0, true
1, 104, false
1, 104, false
0, 0, true
0, 0, true
0, 0, true
1, 0, false
0, 0, true
1, 0, false
0, 0, true
0, 0, true
0, 0, true
1, 107, false
1, 0, true
0, 0, true
0, 0, true
3, 3, false
4, 2, false
2, 0, false
3, 4, false
4, 0, false
2, 4, false
1, 103, false
2, 104, false
2, 104, false
0, 0, true
0, 0, true
2, 2, true
3, 3, false
1, 0, true
2, 0, false
1, 0, false
2, 104, false
3, 104, false
2, 103, false
0, 0, true
1, 0, false
0, 0, true
1, 0, false
2, 0, false
0, 0, true
2, 2, false
3, 2, false
3, 3, false
0, 0, true
0, 0, true
3, 103, false
2, 103, false
3, 103, false
1, 0, false
2, 0, true
3, 103, false
3, 103, false
4, 103, false
3, 103, false
6, 103, false
4, 103, false
7, 103, false
0, 0, true
0, 0, true
0, 0, true
2, 0, false
3, 0, false
2, 0, false
1, 107, false
2, 107, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
2, 0, true
0, 0, true
2, 0, true
3, 120, false
3, 120, false
5, 120, false
3, 107, false
2, 107, false
0, 0, true
1, 107, false
0, 0, true
5, 107, false
1, 107, false
1, 107, false
0, 0, true
2, 107, false
5, 107, false
1, 0, false
2, 107, false
2, 107, false
2, 107, false
4, 0, true
5, 0, true
6, 0, true
2, 0, true
2, 0, true
4, 0, true
1, 1, true
1, 1, true
0, 0, true
1, 107, false
0, 0, true
1, 107, false
0, 0, true
2, 107, false
1, 107, false
1, 107, false
1, 107, false
0, 0, true
0, 0, true
2, 107, false
2, 107, false
14, 112, false
16, 110, false
15, 112, false
3, 109, false
1, 107, false
3, 109, false
11, 138, false
10, 107, false
12, 121, false
4, 120, false
1, 0, true
4, 120, false
2, 108, false
2, 107, false
3, 108, false
4, 108, false
11, 123, false
10, 108, false
2, 0, false
1, 0, false
3, 1, false
1, 0, true
0, 0, true
2, 0, false
1, 0, false
1, 0, false
1, 0, true
1, 2, true
0, 0, true
0, 0, true
1, 2, true
1, 2, true
1, 2, true
4, 0, true
3, 0, false
4, 0, false
0, 0, true
1, 0, false
0, 0, true
2, 0, false
1, 0, false
3, 0, false
5, 0, false
3, 0, false
3, 0, false
2, 119, false
2, 119, false
2, 119, false
3, 130, false
1, 120, false
2, 120, false
1, 119, false
0, 0, true
1, 119, false
0, 0, true
0, 0, true
0, 0, true
0, 0, true
1, 0, true
1, 0, true
3, 108, false
2, 0, true
4, 108, false
0, 0, true
1, 109, false
2, 129, false
1, 119, false
5, 121, false
4, 121, false
0, 0, true
0, 0, true
1, 119, false
4, 119, false
5, 119, false
5, 119, false
3, 119, false
3, 119, false
1, 0, false
1, 119, false
0, 0, true
0, 0, true
1, 119, false
0, 0, true
1, 119, false
2, 119, false
1, 119, false
0, 0, true
0, 0, true
0, 0, true
1, 119, false
0, 0, true
0, 0, true
1, 129, false
1, 0, true
0, 0, true
3, 119, false
1, 0, false
0, 0, true
0, 0, true
0, 0, true
1, 119, false
0, 0, true
1, 107, false
1, 107, false
0, 0, true
0, 0, true
5, 2, true
0, 0, true
5, 107, false
2, 107, false
3, 107, false
2, 120, false
1, 0, true
4, 120, false
2, 107, false
2, 107, false
1, 107, false
1, 107, false
0, 0, true
2, 107, false
1, 107, false
2, 107, false
