filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 31, 1, 16, 19, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 31, 1, 16, 19, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 38, 1, 16, 12, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 39, 1, 16, 11, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 41, 1, 16, 9, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 47, 1, 16, 3, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 47, 1, 16, 3, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 50, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 50, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 55, 1, 16, -5, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 55, 1, 16, -5, 8, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 27, 1, 17, 3, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 30, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 30, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 33, 1, 17, -3, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 39, 1, 17, -9, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/c-strncasecmp.c, 45, 1, 17, -15, 7, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 17, 184, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 8, 184, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 16, 184, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 154, 1, 8, 179, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 156, 1, 8, 177, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 157, 1, 17, 176, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 160, 1, 17, 173, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 164, 1, 16, 169, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 17, 166, 12, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 8, 166, 12, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 17, 156, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 8, 156, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 16, 156, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 180, 1, 17, 153, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 182, 1, 17, 151, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 184, 1, 17, 149, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 17, 148, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 8, 148, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 16, 148, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 191, 1, 8, 142, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 192, 1, 8, 141, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 195, 1, 8, 138, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 196, 1, 17, 137, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 200, 1, 8, 133, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 202, 1, 16, 131, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 17, 129, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 8, 129, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 17, 126, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 8, 126, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 16, 126, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 17, 123, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 8, 123, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 16, 123, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 17, 113, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 8, 113, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 224, 1, 16, 109, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 229, 1, 8, 104, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 233, 1, 17, 100, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 235, 1, 17, 98, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 236, 1, 17, 97, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 17, 94, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 8, 94, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 244, 1, 16, 89, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 17, 87, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 8, 87, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 252, 1, 16, 81, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 262, 1, 16, 71, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 269, 1, 16, 64, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 270, 1, 16, 63, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 276, 1, 16, 57, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 277, 1, 16, 56, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 280, 1, 16, 53, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 17, 48, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 8, 48, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 298, 1, 16, 35, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 300, 1, 16, 33, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 17, 28, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 8, 28, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 315, 1, 16, 18, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 17, 10, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 8, 10, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 332, 1, 17, 1, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 16, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 126, 1, 17, 15, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 126, 1, 8, 15, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 131, 1, 8, 10, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 135, 1, 17, 6, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 140, 1, 17, 1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 140, 1, 8, 1, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 141, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 141, 1, 8, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/basename-lgpl.c, 60, 1, 8, 14, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/basename-lgpl.c, 63, 1, 8, 11, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/basename-lgpl.c, 66, 1, 8, 8, 6, true
/Users/hebi/benchmark/gzip-1.7/lib/basename-lgpl.c, 71, 1, 8, 3, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/basename-lgpl.c, 74, 1, 8, 0, 4, true
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 17, 18, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 8, 18, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 154, 1, 8, 13, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 156, 1, 8, 11, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 157, 1, 17, 10, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 160, 1, 17, 7, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 164, 1, 17, 3, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 166, 1, 17, 1, 5, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 17, -10, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 8, -10, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 180, 1, 17, -13, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 182, 1, 17, -15, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 184, 1, 17, -17, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 17, -18, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 8, -18, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 191, 1, 8, -24, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 192, 1, 8, -25, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 195, 1, 8, -28, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 196, 1, 17, -29, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 200, 1, 8, -33, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 17, -37, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 8, -37, 15, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 17, -40, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 8, -40, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 17, -43, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 8, -43, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 17, -53, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 8, -53, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 229, 1, 8, -62, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 233, 1, 17, -66, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 235, 1, 17, -68, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 236, 1, 17, -69, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 17, -72, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 8, -72, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 17, -79, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 8, -79, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 17, -118, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 8, -118, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 17, -138, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 8, -138, 14, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 17, -156, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 8, -156, 13, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 332, 1, 17, -165, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 17, -166, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 8, -166, 12, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 17, 183, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 157, 1, 17, 175, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 160, 1, 17, 172, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 17, 165, 11, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 171, 1, 16, 161, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 17, 155, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 16, 155, 8, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 178, 1, 16, 154, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 179, 1, 16, 153, 10, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 180, 1, 17, 152, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 182, 1, 17, 150, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 184, 1, 17, 148, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 17, 147, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 196, 1, 17, 136, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 202, 1, 16, 130, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 203, 1, 16, 129, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 17, 128, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 16, 128, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 17, 125, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 16, 125, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 17, 122, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 16, 122, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 213, 1, 16, 119, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 214, 1, 16, 118, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 17, 112, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 16, 112, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 230, 1, 16, 102, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 233, 1, 17, 99, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 235, 1, 17, 97, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 236, 1, 17, 96, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 17, 93, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 16, 93, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 17, 86, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 283, 1, 16, 49, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 17, 47, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 16, 47, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 292, 1, 16, 40, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 303, 1, 16, 29, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 17, 27, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 16, 27, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 308, 1, 16, 24, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 321, 1, 16, 11, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 17, 9, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 16, 9, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 332, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 332, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 333, 1, 17, -1, 5, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 336, 1, 16, -4, 7, false
filename, linum,f1:var_name, f2:var_type, f3:distance, f4:AST_Distance,in_slice_or_not
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 17, 28, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 8, 28, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 149, 1, 16, 28, 7, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 154, 1, 8, 23, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 156, 1, 8, 21, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 157, 1, 17, 20, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 160, 1, 17, 17, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 164, 1, 16, 13, 9, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 17, 10, 11, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 167, 1, 8, 10, 11, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 171, 1, 16, 6, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 17, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 8, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 177, 1, 16, 0, 4, true
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 178, 1, 16, -1, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 179, 1, 16, -2, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 180, 1, 17, -3, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 182, 1, 17, -5, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 184, 1, 17, -7, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 17, -8, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 8, -8, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 185, 1, 16, -8, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 191, 1, 8, -14, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 192, 1, 8, -15, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 195, 1, 8, -18, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 196, 1, 17, -19, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 200, 1, 8, -23, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 202, 1, 16, -25, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 202, 1, 16, -25, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 203, 1, 16, -26, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 17, -27, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 8, -27, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 204, 1, 16, -27, 12, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 17, -30, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 8, -30, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 16, -30, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 207, 1, 16, -30, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 17, -33, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 8, -33, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 16, -33, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 210, 1, 16, -33, 7, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 213, 1, 16, -36, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 214, 1, 16, -37, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 17, -43, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 8, -43, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 220, 1, 16, -43, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 224, 1, 16, -47, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 229, 1, 8, -52, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 230, 1, 16, -53, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 233, 1, 17, -56, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 235, 1, 17, -58, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 236, 1, 17, -59, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 17, -62, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 8, -62, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 239, 1, 16, -62, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 244, 1, 16, -67, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 17, -69, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 246, 1, 8, -69, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 252, 1, 16, -75, 6, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 262, 1, 16, -85, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 269, 1, 16, -92, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 270, 1, 16, -93, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 276, 1, 16, -99, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 277, 1, 16, -100, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 280, 1, 16, -103, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 283, 1, 16, -106, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 17, -108, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 8, -108, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 285, 1, 16, -108, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 292, 1, 16, -115, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 298, 1, 16, -121, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 300, 1, 16, -123, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 303, 1, 16, -126, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 17, -128, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 8, -128, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 305, 1, 16, -128, 11, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 308, 1, 16, -131, 9, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 315, 1, 16, -138, 8, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 321, 1, 16, -144, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 17, -146, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 8, -146, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 323, 1, 16, -146, 10, false
/Users/hebi/benchmark/gzip-1.7/lib/strerror_r.c, 332, 1, 17, -155, 8, false
